Longitude,Latitude,city,SIC2,SIC3
99.60079221,25.37464652,5329,44,442
99.60079221,25.37464652,5329,30,302
117.2761761,34.22248668,5329,44,442
99.37725221,25.81391358,5329,15,153
99.31007798,25.89411848,5329,81,810
102.727381,25.07242261,5329,14,144
100.095267,25.98820788,5329,13,132
99.91215646,26.07291586,5329,44,442
99.7503078,26.43959613,5329,44,442
99.93804894,26.58954846,5329,30,301
100.2771745,26.33545361,5329,44,442
101.5312328,25.05002138,5329,15,151
99.17240186,25.10539582,5305,30,301
99.17799561,25.1204892,5305,16,169
99.17799561,25.1204892,5305,31,315
99.18525031,25.12861704,5305,15,151
99.08286659,24.92713968,5305,31,315
98.49746182,25.03321558,5305,27,274
98.49998832,25.27997812,5305,24,243
98.48763795,25.03716138,5305,27,274
98.49682131,25.02346562,5305,46,461
98.6816134,24.58723775,5305,15,152
99.63759405,24.83537026,5305,15,153
99.59111218,24.75816281,5305,62,620
98.59736706,24.43050919,5331,30,309
98.55419406,24.42321625,5331,15,153
98.38210533,24.37681138,5331,32,322
98.32212315,24.7437165,5331,13,131
97.92205243,24.86231599,5331,20,201
97.83913526,24.28857384,5331,13,134
97.96538478,24.38137061,5331,27,272
100.2296284,26.87535109,5307,44,442
100.2351081,26.87988005,5307,27,274
100.2341118,26.92362635,5307,46,461
102.7270794,25.07345494,5307,13,137
100.7715124,26.74224704,5307,13,134
100.6782691,26.72323885,5307,13,135
100.7049205,26.49170608,5307,32,321
100.7603796,26.66438787,5307,13,139
101.2517292,26.64580714,5307,44,442
101.2517292,26.64580714,5307,61,610
101.2757429,26.63541177,5307,61,610
101.2517292,26.64580714,5307,30,301
101.2517292,26.64580714,5307,61,610
101.2517292,26.64580714,5307,61,610
101.2770877,26.63294134,5307,61,610
101.2735288,26.63713474,5307,61,610
100.8519881,27.29653383,5307,15,151
100.7783019,27.26558858,5307,44,442
99.81953142,28.00948142,5334,91,911
99.83159926,27.90735782,5334,91,911
100.169591,23.54981706,5309,13,134
116.3359084,39.88594502,5309,15,153
100.2336801,24.32740648,5309,44,442
99.82700835,24.85365887,5309,15,151
100.1948031,24.46658258,5309,30,301
100.2336801,24.32740648,5309,13,134
99.26085801,24.03725963,5309,30,301
99.00573575,23.90106277,5309,13,134
99.82079968,23.48921234,5309,13,134
99.82788282,23.48253705,5309,44,442
99.88573802,23.46960141,5309,26,266
99.4342655,23.6417304,5309,44,441
99.41366817,23.53983037,5309,13,134
99.27049793,23.27458127,5309,13,134
99.27049793,23.27458127,5309,62,620
88.89387596,29.23779389,5423,30,301
91.06883973,29.64965618,5401,46,461
91.13199549,29.69384612,5401,23,231
91.1336554,29.66433041,5401,44,441
125.1501486,42.98636495,6101,23,231
108.9147241,34.27564955,6101,40,401
117.5209425,34.84064497,6101,19,195
108.8787018,34.28036334,6101,35,351
109.949481,33.86800364,6101,33,335
107.1807931,34.35110086,6103,39,396
109.022875,34.28452112,6101,36,361
113.6816784,30.62203921,6107,34,342
107.0093931,33.16552776,6107,33,332
113.3864724,34.78853598,6103,34,342
109.0889146,35.07818048,6102,61,610
108.9641671,34.23577063,6101,44,442
107.1088305,34.36561462,6103,31,314
107.1051486,34.38998828,6103,37,371
108.6268372,34.07109279,6101,40,401
109.5037893,35.86002626,6101,13,137
108.8632631,34.18025073,6105,20,203
108.9490309,34.32012846,6101,16,162
109.0040251,34.25015309,6101,37,371
125.1501486,42.98636495,6101,23,231
109.0233562,34.26637814,6101,27,274
125.1501486,42.98636495,6101,34,348
108.938318,34.23982979,6101,44,443
109.5037893,35.86002626,6103,91,912
108.8942906,34.21457148,6101,16,162
108.953561,34.90871078,6101,36,366
108.953561,34.90871078,6106,25,251
108.953561,34.90871078,6101,34,344
108.953561,34.90871078,6101,43,434
108.9315478,34.32913987,6101,38,382
108.9087118,34.21268446,6104,35,354
108.2256524,34.06491953,6101,81,810
107.0048784,33.10066038,6107,30,301
109.0524803,34.25697389,6101,34,341
107.1706455,34.36408081,6103,44,441
109.2315219,34.65962443,6101,33,331
109.0178432,34.31621075,6101,35,351
125.1501486,42.98636495,6101,34,346
108.8717266,34.28360438,6101,36,362
108.9267912,34.2649405,6101,15,152
108.9390267,34.35979028,6101,38,381
109.0093974,34.28606197,6101,34,344
108.8870532,34.37699639,6101,23,231
108.971664,34.25221869,6101,23,231
125.1501486,42.98636495,6101,25,251
108.9593897,34.28814436,6101,13,131
108.9530983,34.2777999,6101,13,135
108.8992749,34.23912335,6101,38,382
125.1582558,42.9197501,6101,35,359
125.1501486,42.98636495,6101,34,349
125.1501486,42.98636495,6101,29,292
108.9119175,34.23955169,6101,34,346
108.9100903,34.24074523,6101,40,402
125.1501486,42.98636495,6101,41,419
108.9407089,34.22509738,6101,34,344
108.9604063,34.22422506,6101,39,392
108.9083401,34.24257026,6101,40,402
125.1501486,42.98636495,6101,35,356
125.1501486,42.98636495,6101,29,292
108.9119175,34.23955169,6101,38,382
109.0170849,34.25059404,6101,27,274
108.8824412,34.22405763,6101,39,396
108.8402385,34.189847,6101,27,274
108.8667594,34.20437115,6101,35,358
108.9233878,34.36276407,6101,29,292
125.1501486,42.98636495,6101,33,338
109.0090097,34.2797575,6101,27,272
109.0147668,34.28305376,6101,36,362
108.9900227,34.2455738,6101,37,371
108.9695381,34.39371121,6101,30,302
108.2311403,33.81843047,6101,29,291
108.9466586,34.17523087,6101,21,213
108.8739318,34.26567351,6101,27,272
108.9553923,34.28627389,6101,39,397
125.1501486,42.98636495,6101,38,382
108.8416072,34.24597149,6101,38,382
108.9308745,34.30069018,6101,35,351
109.0312743,34.29245692,6101,36,366
109.108755,34.30391515,6101,34,342
113.9146189,35.28615009,6101,36,366
108.9530983,34.2777999,6101,14,144
109.0777854,34.3880839,6101,13,135
109.1105956,34.42176688,6101,30,305
109.519725,34.50057781,6101,31,313
109.0628641,34.24322289,6101,30,302
109.0838382,34.33893557,6101,24,246
109.1202373,34.33201769,6101,38,383
109.1112944,34.42231167,6101,33,339
108.7391746,34.03718051,6101,35,356
108.9364322,34.32780939,6101,27,274
108.8479536,34.30553914,6101,37,371
108.8256089,34.30398709,6101,22,222
108.9800974,34.3570565,6101,34,348
125.1501486,42.98636495,6101,34,348
108.9795794,34.35802856,6101,38,382
108.996136,34.35477753,6101,31,313
109.0075442,34.25724482,6104,27,274
108.9777277,34.16795567,6101,39,397
108.9915758,34.27448028,6101,33,331
108.9962567,34.45432683,6101,14,144
109.3134172,34.68637308,6101,38,382
109.2275352,34.62502849,6101,13,131
109.2413116,34.67849505,6101,13,139
109.2750978,34.67010778,6101,33,332
108.8742563,34.06689873,6101,46,461
108.8742563,34.06689873,6101,15,151
108.847821,34.10065976,6101,31,313
108.9087118,34.21268446,6101,33,339
109.3132918,34.17385777,6101,13,132
109.3356493,34.13582358,6101,30,301
108.8953663,34.37582421,6101,38,382
125.1501486,42.98636495,6101,34,346
125.1501486,42.98636495,6101,38,382
108.9019132,34.3072791,6101,38,382
109.415837,33.94608378,6101,32,322
125.1501486,42.98636495,6101,27,274
108.6218907,34.12995853,6101,27,272
108.6124455,34.04836414,6101,30,301
108.6222381,34.13863292,6101,38,382
129.6140928,44.57832127,6101,38,382
108.654584,34.11695911,6101,27,274
108.6100515,34.19826743,6101,35,358
109.1042401,34.55106932,6101,13,132
109.1454076,34.54259842,6101,30,301
109.073775,34.51376243,6101,13,132
125.1501486,42.98636495,6101,26,266
108.968067,34.9083677,6102,17,171
108.968067,34.9083677,6102,35,351
108.9471722,34.91319037,6102,45,450
108.968067,34.9083677,6102,46,461
109.1402595,35.43595667,6102,61,610
108.8354997,35.03200036,6102,30,307
108.968067,34.9083677,6102,38,382
108.968067,34.9083677,6102,35,351
108.968067,34.9083677,6102,32,326
109.0026541,34.89791057,6102,30,301
108.9915122,34.91438024,6102,34,341
108.9063213,34.24343589,6102,27,274
109.9995299,36.10922827,6102,61,610
107.2918225,34.36674663,6103,26,261
107.1196688,34.3579771,6103,33,331
107.2303256,34.36916904,6103,34,348
107.2819863,34.35180414,6103,37,371
107.1615142,34.40518598,6103,33,331
107.1380067,34.38313536,6103,27,274
107.1398777,34.3822839,6103,17,177
117.2665409,31.83003072,6103,34,343
123.2740503,41.78595274,6103,38,385
107.1706455,34.36408081,6103,46,461
107.1416513,34.35910183,6103,36,362
126.6854426,45.71508022,6103,91,912
107.1062586,34.36935909,6103,37,371
109.5037893,35.86002626,6103,35,358
107.2456729,34.3502721,6103,35,351
107.1706455,34.36408081,6103,33,339
107.1215406,34.34588863,6103,13,135
107.4166904,34.35475593,6103,14,141
107.4190612,34.35875749,6103,38,382
107.2793129,34.35345583,6103,34,346
107.1706455,34.36408081,6103,30,305
107.1107259,34.36798101,6103,34,344
107.2456518,34.34493107,6103,38,382
107.5626596,34.33321764,6103,26,268
107.3643769,34.37082933,6103,13,131
107.1706455,34.36408081,6103,36,366
107.4925632,34.30206352,6103,14,144
106.9235809,34.48254008,6103,28,282
107.5629922,34.33277855,6103,14,141
107.4192864,34.35528916,6103,36,366
107.1706455,34.36408081,6103,31,314
109.0341444,34.47007114,6103,15,151
107.4341948,34.45348105,6103,33,336
107.3899345,34.53191119,6103,30,305
107.1706455,34.36408081,6103,30,308
107.3173644,34.55502201,6103,15,151
107.5464268,34.4726379,6103,23,231
107.4367888,34.57702572,6103,33,339
107.4367888,34.57702572,6103,13,135
108.9084511,34.24247542,6103,27,272
107.1706455,34.36408081,6103,30,306
109.5037893,35.86002626,6103,26,262
107.688985,34.41070526,6103,22,222
107.1706455,34.36408081,6103,36,366
107.7523805,34.47606864,6103,14,144
107.688985,34.41070526,6103,34,342
107.688985,34.41070526,6103,17,171
107.688985,34.41070526,6103,13,133
109.5037893,35.86002626,6103,14,143
107.688985,34.41070526,6103,36,366
107.7567909,34.41236732,6103,26,261
107.1706455,34.36408081,6103,22,222
109.5858078,34.96143683,6103,34,344
107.9251016,34.41197448,6103,13,131
107.9251016,34.41197448,6103,35,357
107.9251016,34.41197448,6103,29,292
108.953561,34.90871078,6103,22,222
107.9251016,34.41197448,6103,22,223
107.9251016,34.41197448,6103,13,139
107.891206,34.36745861,6103,38,382
107.7679807,34.28041307,6103,29,291
107.8386565,34.27231707,6103,17,171
107.1706455,34.36408081,6103,13,139
109.2368066,34.66909095,6103,35,351
107.8504751,34.27301704,6103,36,366
107.7442842,34.28300432,6103,35,351
108.2259062,34.26605727,6103,30,301
107.1706455,34.36408081,6103,17,171
107.7629954,34.21282019,6103,30,301
106.7730643,34.87694134,6103,14,146
106.8440216,34.90045127,6103,14,144
107.177974,34.76695149,6103,30,303
106.6008618,33.8769844,6103,91,912
106.766104,33.99325178,6103,91,912
106.766104,33.99325178,6103,91,912
109.22761,35.15056054,6103,92,921
108.7075093,34.345373,6104,46,461
108.7075093,34.345373,6104,34,344
108.6526367,34.31519384,6104,29,291
121.506196,31.38955018,6104,44,441
108.7075093,34.345373,6104,33,331
108.9272636,34.27338016,6104,29,291
108.722367,34.33761923,6104,27,274
108.6831683,34.32761016,6104,38,384
108.7075093,34.345373,6104,39,397
108.6884481,34.34425064,6104,45,450
108.7075093,34.345373,6104,44,443
108.7075093,34.345373,6104,29,291
108.6586071,34.31525596,6104,26,265
125.1501486,42.98636495,6104,38,382
108.672863,34.32992793,6104,39,397
108.7075093,34.345373,6104,22,223
108.7075093,34.345373,6104,29,291
108.7075093,34.345373,6104,22,222
108.7075093,34.345373,6104,17,171
108.7075093,34.345373,6104,34,344
108.7724886,34.31788604,6104,34,344
108.7075093,34.345373,6104,29,291
108.7075093,34.345373,6104,36,366
108.6834154,34.35428543,6104,38,383
109.5037893,35.86002626,6104,13,132
108.0753978,34.28177528,6104,27,271
108.6898711,34.36728328,6104,34,346
108.7815265,34.42782721,6104,39,396
108.8604875,34.4503633,6104,13,131
108.7075093,34.345373,6104,34,348
108.953561,34.90871078,6104,22,223
120.6156676,31.29643489,6104,36,366
109.5037893,35.86002626,6104,34,348
108.5028928,34.29423667,6104,29,292
108.9087118,34.21268446,6104,30,306
109.5037893,35.86002626,6104,35,351
108.4162756,34.25801351,6104,26,267
108.4908832,34.30574118,6104,29,291
109.0981695,34.54739202,6104,37,371
108.4757604,34.3076094,6104,31,313
108.9361364,34.62464315,6104,26,266
108.9806999,34.70321163,6104,35,351
108.9703226,34.24840247,6104,35,351
108.9806999,34.70321163,6104,30,301
108.9429563,34.61449222,6104,13,131
108.9806999,34.70321163,6104,33,335
108.9319431,34.61724487,6104,35,358
108.4307314,34.49096351,6104,13,135
109.0727473,34.67020249,6104,14,144
108.9806999,34.70321163,6104,46,461
108.9633631,34.61950985,6104,35,353
108.9806999,34.70321163,6104,19,192
109.0835391,34.634741,6104,26,266
108.7807531,34.608867,6104,14,144
109.5037893,35.86002626,6104,38,383
108.7290984,34.69859656,6104,30,301
108.822845,34.52946741,6104,38,383
108.953561,34.90871078,6104,36,365
108.2709817,34.53576568,6104,17,176
108.2294829,34.52767258,6104,30,309
108.7075093,34.345373,6104,43,439
109.5037893,35.86002626,6104,29,291
108.3562406,34.37279287,6104,29,291
108.2829275,34.52616771,6104,23,231
108.7075093,34.345373,6104,17,171
108.248632,34.50656146,6104,29,291
108.2294829,34.52767258,6104,17,171
108.7075093,34.345373,6104,29,291
108.108249,34.46953247,6104,29,291
108.510424,34.56332538,6104,30,301
108.1541317,34.69378342,6104,27,272
108.0679863,35.05183497,6104,46,461
108.0679863,35.05183497,6104,61,610
108.0679863,35.05183497,6104,61,610
108.0679863,35.05183497,6104,61,610
108.1770872,35.04354711,6104,61,610
108.0986865,35.0338137,6104,44,441
107.7859605,35.22043056,6104,27,272
108.2111868,35.08313576,6104,61,610
108.4941254,35.21683206,6104,61,610
108.4941254,35.21683206,6104,61,610
108.5886495,35.05946809,6104,61,610
108.4613711,35.15293874,6104,61,610
108.7290984,34.69859656,6104,30,301
114.5021993,34.44163095,4102,20,201
108.5837926,35.02240642,6104,61,610
108.5702188,34.86911575,6104,15,152
109.5037893,35.86002626,6104,15,151
108.1909933,34.31655332,6104,13,131
108.1098299,34.24705419,6104,27,274
108.953561,34.90871078,6104,27,274
108.9436933,34.34183791,6101,35,351
109.9405083,35.18623949,6105,61,610
109.6049045,35.11667713,6105,61,610
109.4839327,34.50235798,6105,35,351
109.4591273,34.50660898,6105,26,266
109.6111453,34.50192399,6105,30,302
109.4839327,34.50235798,6105,34,341
110.4975688,35.70621247,6105,61,610
110.4610742,35.4889065,6105,13,131
110.3937737,35.58278214,6105,25,252
110.3937737,35.58278214,6105,25,252
109.9764399,34.28995985,6105,91,911
110.0581882,34.53271788,6105,32,322
110.0581882,34.53271788,6105,34,348
109.5037893,35.86002626,6105,13,133
110.4520462,35.48478159,6105,34,342
110.0119495,34.79684037,6105,35,353
109.6282461,34.96769665,6105,35,351
109.8578585,35.16959552,6105,61,610
110.1911036,35.20838819,6105,61,610
110.1528208,35.23582725,6105,13,131
110.1911036,35.20838819,6105,61,610
110.1440639,35.23125651,6105,15,152
110.1911036,35.20838819,6105,46,461
110.1135025,35.19577013,6105,26,262
110.1795394,35.2366442,6105,26,264
110.1911036,35.20838819,6105,26,262
109.0792515,34.83273037,6102,30,303
109.5050027,36.60897665,6105,13,131
109.2359397,34.87942351,6105,13,132
109.2359397,34.87942351,6105,30,302
107.0027062,33.11568423,6107,27,274
107.0307982,33.08189534,6107,46,461
107.0100569,33.10219402,6107,30,301
107.055891,33.0789188,6107,36,366
107.0454776,33.08156898,6107,34,348
107.0454776,33.08156898,6107,26,262
106.9497336,33.03854503,6107,26,262
106.9543298,33.09661009,6107,30,301
107.0310934,33.09153959,6107,38,383
106.9697407,32.81203614,6107,15,153
107.260837,33.22358283,6107,27,271
107.260837,33.22358283,6107,13,132
107.2814162,33.08690691,6107,17,174
107.260837,33.22358283,6107,27,271
107.260837,33.22358283,6107,27,271
107.7923756,32.99132476,6107,30,301
107.7450176,32.98163879,6107,34,342
108.9604729,34.27595841,6107,15,153
106.6874968,33.12926956,6107,30,301
106.6828487,33.17972661,6107,30,301
106.6645783,33.24388551,6107,31,313
106.1993356,33.11934001,6107,91,912
106.2576429,32.84971924,6107,27,274
106.140871,32.91418326,6107,13,139
107.0372777,33.09369284,6107,14,141
109.5037893,35.86002626,6107,81,810
106.1816454,33.32652936,6107,30,301
105.8128574,33.30757914,6107,32,322
107.8827739,32.51741557,6107,61,610
109.0380446,32.70437045,6109,44,441
109.0380446,32.70437045,6109,27,273
109.0269756,32.68754479,6109,44,441
109.0380446,32.70437045,6109,46,461
108.9802919,32.42292911,6109,10,102
108.7397452,32.75629716,6109,27,271
108.6099299,32.99233646,6109,32,322
108.4969549,32.90252065,6109,32,322
108.6522948,32.81201505,6109,13,137
108.2505184,33.06531602,6109,44,441
108.5396554,32.529887,6109,15,153
108.8871807,32.24247047,6109,44,441
109.4567112,31.93926156,6109,69,690
109.4038959,31.85858994,6109,61,610
109.4379879,31.92074529,6109,61,610
109.4235799,32.90207699,6109,91,912
109.349137,32.83050125,6109,26,261
109.9342082,33.8739074,6110,46,461
110.8963744,33.53249048,6110,15,153
110.7665328,33.41170276,6110,30,308
109.9342082,33.8739074,6110,33,331
109.2295461,33.23095083,6110,91,912
109.0773705,33.38093876,6110,91,912
109.5037893,35.86002626,6110,92,922
109.1189507,33.66351329,6110,27,274
109.4847368,36.5766767,6106,36,362
109.4626387,36.57449036,6106,35,351
109.5005098,36.60332035,6106,44,441
109.4769771,36.52596849,6106,11,112
113.7402546,40.36076326,6106,11,112
110.1844318,36.91369279,6106,35,351
109.5005098,36.60332035,6106,61,610
109.6222901,37.23100164,6106,61,610
109.1197967,35.67159035,6106,61,610
109.0360158,35.62123601,6106,61,610
109.0157771,35.54732967,6106,61,610
110.2492733,37.50664195,6108,27,273
109.7459257,38.27943924,6108,26,261
109.7459257,38.27943924,6108,11,112
109.7609131,39.58887539,1506,61,610
109.4373644,38.12183762,6108,61,610
109.7314035,38.27857696,6108,15,151
109.7470648,38.38446917,6108,13,135
109.7459257,38.27943924,6108,61,610
109.6426925,38.38640664,6108,61,610
109.6426925,38.38640664,6108,61,610
110.5035318,38.85675875,6108,30,301
110.2471373,38.74284763,6108,61,610
110.4686107,38.94990725,6108,15,151
